200,0.00176755,0.0101224,0.0100072,0
400,0.000115897,0.00030493,0.0013846,0
600,8.04008E-06,2.19318E-05,0.00144789,0
721,2.06498E-06,7.59856E-06,0.000970771,0
2.000000000000000000e+02,1.767549999999999894e-03,1.012240000000000015e-02,1.000720000000000082e-02,0.000000000000000000e+00
4.000000000000000000e+02,1.158970000000000052e-04,3.049300000000000231e-04,1.384599999999999937e-03,0.000000000000000000e+00
6.000000000000000000e+02,8.040079999999999769e-06,2.193179999999999896e-05,1.447890000000000071e-03,0.000000000000000000e+00
7.210000000000000000e+02,2.064980000000000006e-06,7.598560000000000141e-06,9.707710000000000471e-04,0.000000000000000000e+00
