episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
6480.0,-37330.0,-17598.75,3589.125,3,2500,False,33000,8,13,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-14-55,1591989295,11.142781734466553,173.3042140007019,70590,nid03826,10.236.16.110,173.3042140007019,33000,13,33000,33000,664,0,0.6625000000000001,2.5,185.747,21.279,nan,nan,2090.076,66,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-14281.111111111111,3634.777777777778,1,2500,False,35500,9,14,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-15-07,1591989307,11.653913974761963,184.95812797546387,70590,nid03826,10.236.16.110,184.95812797546387,35500,14,35500,35500,719,0,0.6588235294117647,2.5,172.822,22.258,nan,nan,2095.368,71,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-14281.111111111111,3634.777777777778,0,3000,False,38500,9,15,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-15-18,1591989318,11.400460004806519,196.35858798027039,70590,nid03826,10.236.16.110,196.35858798027039,38500,15,38500,38500,770,0,0.7,2.5,204.717,23.477,nan,nan,2120.332,77,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-14281.111111111111,3634.777777777778,0,2500,False,41000,9,16,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-15-30,1591989330,11.179209470748901,207.5377974510193,70590,nid03826,10.236.16.110,207.5377974510193,41000,16,41000,41000,821,0,0.66875,2.5,184.19,23.915,nan,nan,2076.834,82,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-14281.111111111111,3634.777777777778,0,2500,False,43500,9,17,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-15-41,1591989341,11.673518419265747,219.21131587028503,70590,nid03826,10.236.16.110,219.21131587028503,43500,17,43500,43500,873,0,0.66875,2.5,147.635,23.845,nan,nan,2186.997,87,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-13405.0,3671.3,1,2500,False,46000,10,18,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-15-53,1591989353,11.453500509262085,230.66481637954712,70590,nid03826,10.236.16.110,230.66481637954712,46000,18,46000,46000,924,0,0.6588235294117647,2.5,173.977,23.025000000000002,nan,nan,2178.107,92,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-11162.727272727272,3701.181818181818,1,2500,False,48500,11,19,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-16-04,1591989364,11.443959712982178,242.1087760925293,70590,nid03826,10.236.16.110,242.1087760925293,48500,19,48500,48500,971,0,0.6437499999999999,2.5,205.988,23.377,nan,nan,2339.635,97,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-7573.076923076923,3747.153846153846,2,2500,False,51000,13,20,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-16-16,1591989376,12.07198715209961,254.1807632446289,70590,nid03826,10.236.16.110,254.1807632446289,51000,20,51000,51000,1021,0,0.6588235294117647,2.5,201.53300000000002,23.62,nan,nan,2438.948,102,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-7573.076923076923,3747.153846153846,0,2500,False,53500,13,21,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-16-29,1591989389,12.194610357284546,266.37537360191345,70590,nid03826,10.236.16.110,266.37537360191345,53500,21,53500,53500,1071,0,0.6823529411764706,2.5,205.767,22.644000000000002,nan,nan,2426.538,107,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-7573.076923076923,3747.153846153846,0,2000,False,55500,13,22,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-16-41,1591989401,11.909490585327148,278.2848641872406,70590,nid03826,10.236.16.110,278.2848641872406,55500,22,55500,55500,1119,0,0.6529411764705884,2.5,157.169,22.146,nan,nan,2427.818,111,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
