2.065311634034388069e-02
7.633137786484059939e-01
3.343499668125438085e-02
3.654568348020362234e-01
6.345165065118164860e-02
1.151597703025014074e-01
5.469615730265890013e-02
1.044230191689673043e-01
-5.183118206015309426e-02
3.175576138448615859e-01
-6.442512220976069626e-02
7.206714469048026706e-01
-3.877599501527735637e-02
