1.000000000000000000e+00,2.575000000000000000e+01,3.949969999999999999e-07,1.392849999999999929e-06,3.009949999999999735e-04,2.863480000000000174e-07,5.000000000000000000e+02,1.277875504385155203e+01,2.271842797437800127e-02,6.869824007835649837e-01,3.677849634937999795e-02,4.020025182822399845e-01,6.979681571630000358e-02,1.266757473327519978e-01,6.016577303292500178e-02,1.148653210858640028e-01,-5.701430026616800123e-02,2.858018524603749833e-01,-5.798260998878500272e-02,6.486043022143219705e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,9.208359999999999746e-07,1.774200000000000098e-06,3.615550000000000035e-04,3.775039999999999901e-07,5.000000000000000000e+02,1.357574592747352682e+01,1.858780470630999951e-02,6.869824007835649837e-01,3.009149701312899966e-02,3.289111513218330174e-01,5.710648558606400138e-02,1.266757473327519978e-01,6.016577303292500178e-02,9.398071725207099436e-02,-4.664806385413799994e-02,2.914680838584899902e-01,-5.798260998878500272e-02,7.184493541717529297e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,4.618020000000000214e-07,1.471960000000000007e-06,3.189819999999999895e-04,2.837179999999999998e-07,5.000000000000000000e+02,1.261004298779626609e+01,1.858780470630999951e-02,8.396451565132470041e-01,3.009149701312899966e-02,3.289111513218330174e-01,6.979681571630000358e-02,1.213129907846450806e-01,6.016577303292500178e-02,9.398071725207099436e-02,-4.664806385413799994e-02,2.858018524603749833e-01,-5.798260998878500272e-02,6.486043022143219705e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,9.042170000000000029e-07,1.805049999999999980e-06,3.676150000000000099e-04,3.591180000000000000e-07,5.000000000000000000e+02,1.359889652524378079e+01,2.271842797437800127e-02,6.869824007835649837e-01,3.009149701312899966e-02,4.020025182822399845e-01,6.979681571630000358e-02,1.266757473327519978e-01,6.016577303292500178e-02,9.398071725207099436e-02,-4.664806385413799994e-02,2.858018524603749833e-01,-7.086763443073700042e-02,7.927385915952830375e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,4.308190000000000145e-07,1.371360000000000072e-06,2.992329999999999860e-04,2.590809999999999891e-07,5.000000000000000000e+02,1.293680251145813642e+01,1.858780470630999951e-02,6.869824007835649837e-01,3.677849634937999795e-02,3.289111513218330174e-01,6.979681571630000358e-02,1.266757473327519978e-01,5.928564816713333130e-02,1.148653210858640028e-01,-4.664806385413799994e-02,3.493133752293480221e-01,-5.798260998878500272e-02,6.486043022143219705e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,3.698280000000000212e-07,1.421849999999999990e-06,2.878479999999999993e-04,2.860979999999999987e-07,5.000000000000000000e+02,1.466579286534159365e+01,2.271842797437800127e-02,6.869824007835649837e-01,3.677849634937999795e-02,4.020025182822399845e-01,6.979681571630000358e-02,1.266757473327519978e-01,4.922654157239299971e-02,1.148653210858640028e-01,-5.701430026616800123e-02,2.858018524603749833e-01,-7.086763443073700042e-02,6.486043022143219705e-01,-4.265359451680499764e-02
1.000000000000000000e+00,2.575000000000000000e+01,8.374850000000000377e-07,1.652519999999999977e-06,3.586640000000000206e-04,3.725030000000000104e-07,5.000000000000000000e+02,1.313964547183046783e+01,1.858780470630999951e-02,6.869824007835649837e-01,3.677849634937999795e-02,4.020025182822399845e-01,6.979681571630000358e-02,1.266757473327519978e-01,6.016577303292500178e-02,9.398071725207099436e-02,-4.664806385413799994e-02,3.493133752293480221e-01,-7.086763443073700042e-02,6.486043022143219705e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,8.454139999999999495e-07,1.787779999999999932e-06,3.540969999999999947e-04,3.660849999999999856e-07,5.000000000000000000e+02,1.486241711761906714e+01,2.271842797437800127e-02,6.869824007835649837e-01,3.677849634937999795e-02,3.289111513218330174e-01,5.710648558606400138e-02,1.036437932722509975e-01,4.922654157239299971e-02,9.398071725207099436e-02,-4.664806385413799994e-02,2.858018524603749833e-01,-7.086763443073700042e-02,7.927385915952830375e-01,-3.489839551374999960e-02
1.000000000000000000e+00,2.575000000000000000e+01,3.837889999999999964e-07,1.471749999999999927e-06,2.913349999999999881e-04,2.908110000000000224e-07,5.000000000000000000e+02,1.470194856313336729e+01,2.271842797437800127e-02,6.869824007835649837e-01,3.677849634937999795e-02,4.020025182822399845e-01,5.710648558606400138e-02,1.266757473327519978e-01,4.922654157239299971e-02,1.148653210858640028e-01,-5.701430026616800123e-02,2.858018524603749833e-01,-5.798260998878500272e-02,6.486043022143219705e-01,-4.265359451680499764e-02
1.000000000000000000e+00,2.575000000000000000e+01,4.403939999999999927e-07,1.469360000000000023e-06,2.812730000000000156e-04,2.560480000000000174e-07,5.000000000000000000e+02,1.403916983200011259e+01,1.858780470630999951e-02,7.251852750778198242e-01,3.677849634937999795e-02,3.289111513218330174e-01,6.979681571630000358e-02,1.036437932722509975e-01,6.016577303292500178e-02,1.148653210858640028e-01,-5.701430026616800123e-02,3.493133752293480221e-01,-7.086763443073700042e-02,7.927385915952830375e-01,-4.265359451680499764e-02
